NA	-1.22713211252477	-0.55191191322401	NA	0.8998960247249	-0.792926768545407	-1.75766648592972	0.589951132517949	1.45883809512132	0.421841720949184	-0.707098791953253	0.0988008160885667	NA	0.318521364660923	NA	0.453235249527244	0.454521132591438	-0.0443073686924056	NA	NA	-1.37335140325324	NA	-0.86340453997599	1.20452865586029	0.17134458050049	NA	1.15123560565272	NA	-0.381049166999243	NA	0.0632858336121224	-0.644260400666155	1.47015557790592	0.107456496113755	NA	NA	0.144990608718475
0.310427860084609	NA	-0.989437628230276	-1.31880850060204	NA	NA	0.559154898587286	-0.630440762005103	-1.25612671573316	NA	NA	-0.554111538561947	1.46733661577359	-1.36236219664629	-0.282814672971904	NA	NA	-0.478811563028455	0.0331115132422713	0.134716443677545	-1.25088162715325	0.787719923159207	NA	NA	-0.178912543567502	0.3747787054994	NA	-1.56023153988559	NA	-0.686011315666779	NA	NA	0.813892936568669	0.35687944601961	-0.229107646044927	-0.178436759403117	0.797340015428085
-0.0222949908141549	0.121985163854967	NA	0.0866799949061322	-0.357682693867712	-0.445337276061021	NA	NA	NA	-1.00054723375363	-1.33918808484795	NA	-0.380171254483556	NA	0.628380036061747	0.340464156233217	-0.203683775114216	NA	-0.722624402297053	1.08598634468873	NA	0.277924813290503	0.385118086094762	-0.868988502550343	NA	0.472090180763516	1.61684877865655	0.786700143941132	0.312884234481735	-1.79291701515121	1.56402609416091	0.973289197129008	NA	NA	-0.754438757288552	-0.569266117585175	NA
0.453654982651763	NA	1.00464898313728	1.58767766585568	NA	NA	0.163988325368007	0.224596324762339	-0.563479419946574	NA	NA	-0.0317165034326632	0.149790478170631	-0.830989075630964	0.609865067364795	NA	NA	1.23345222260742	-1.95021559979887	0.911430782642503	0.993877003550994	-0.329854322565474	NA	NA	0.200508239931278	1.26615912384065	NA	-0.734265960916183	NA	-0.991927749952398	NA	NA	-0.728657166349402	0.651616671857607	-1.28003712653072	1.8494177390773	-0.439239638974135
1.39011904900543	0.0652518779734513	NA	-0.762959247988129	0.135060448630929	0.913058623597613	NA	NA	NA	1.39899017650995	1.20462407590746	NA	0.913191547009898	NA	0.0659645742550178	1.38008707162142	1.00686008810591	NA	0.139922701627073	-1.07208512871715	NA	0.850958651082362	0.0851758972966364	-1.07642415642021	NA	0.675574577718857	-0.0778476827694673	0.79563683094716	0.17751708827798	1.3674417146519	-1.10271192860788	-1.61362472320472	NA	NA	0.898546023647545	-2.81957850072153	NA
0.0449413884349438	1.54890142062159	NA	-0.412756895127171	-2.00130342322496	0.111489991857882	NA	NA	NA	-0.264782532900314	0.241125631845902	NA	1.74313066318147	NA	-0.117273171081021	1.23002712711446	-0.683082203465769	NA	1.24942639532846	-1.33660507820985	NA	0.0150597268207752	1.4862031026309	1.28908433404139	NA	-0.869316813824738	0.13781568866648	-0.279042560725029	0.676769047034258	-1.17592009353048	0.0373096774224687	-0.70929607098227	NA	NA	-1.17567633765028	0.361182290837567	NA
0.182179951133329	NA	1.35921481106353	-0.341631102034392	NA	NA	0.362370616207047	0.0761351744351134	-1.74626900967497	NA	NA	-0.708998614325491	0.433887599987333	0.655536939273519	0.271828661814563	NA	NA	1.37699494217548	2.06273018043054	-1.59590815648348	1.44799548213481	0.208626869239679	NA	NA	1.32426413990801	-0.615977295178606	NA	2.16716295761703	NA	0.735801751399733	NA	NA	-0.847392798331567	1.89840048056014	-2.39909990921254	1.16772293476699	0.220966748130957
NA	0.78798265606846	-0.46508506473332	NA	-0.623025445858935	-0.109957706399218	0.584640357507488	1.20143719399272	2.49309130130073	-0.778768650536677	0.246146162581035	-0.0934387504461565	NA	0.452284024721599	NA	0.117814728526611	-0.131563256783702	0.837935616763173	NA	NA	-0.791326540505982	NA	-1.36471803015102	0.5961426659914	-0.204099500250275	NA	-0.175933116628192	NA	-0.0644334308397388	NA	0.318725399236423	1.6068752313965	1.30522312543708	-0.173500491561544	NA	NA	-0.670695073287014
0.407797449043331	NA	0.447280250645427	0.165899355971124	NA	NA	0.465092620995861	0.533926691312134	1.68377633535461	NA	NA	0.544729246359235	-0.246520152271095	-1.57982019984681	-2.04899659646177	NA	NA	0.720962786856321	-1.59266737478735	0.683700132825516	-0.249104735933683	1.46050330016286	NA	NA	-0.000109901974726403	0.286111525901918	NA	0.096565495293075	NA	-0.620566212638852	NA	NA	0.842693991392196	0.174647780907023	1.06651949802939	-0.602990592479256	-0.950641979453383
1.22990090362992	NA	0.396782433432331	1.56634041869761	NA	NA	-1.498421846479	0.229532375224101	-0.0100550009648657	NA	NA	-1.54083183554538	0.661399018091264	-1.01966394134478	-0.997378311912234	NA	NA	-0.0424908348946825	-1.10015909647653	0.57448085745423	-0.46187542303902	0.939071860735187	NA	NA	0.0112404438290737	0.65381209379111	NA	-1.27247373306356	NA	-0.526382522659384	NA	NA	1.11657988933461	0.76051460012349	-0.531970488174143	0.588828348699098	-0.0878982090620376
-0.87931283013817	-0.282249485856783	NA	-0.877860009400054	-0.477115006206916	0.197781126902414	NA	NA	NA	-1.19592264815173	-0.337586453174705	NA	2.19506089740559	NA	1.08016384894563	-0.846001947538814	0.130911342650716	NA	-1.04732198807514	0.461611073546335	NA	1.08389269358353	1.16203008763562	-0.0364961636985289	NA	0.650235539698852	-0.313907053198034	0.287148364308465	-0.0353258279264825	0.293323744137871	0.0657445814793373	2.10258500802646	NA	NA	-1.96457470872529	0.293764948223718	NA
1.42596665640876	0.754825969185814	NA	-1.44328637530493	-1.01861659759737	0.15202209254678	NA	NA	NA	-1.52237837597732	0.597245460422903	NA	1.88814236939651	NA	0.525475232536785	0.242519570620572	0.366992983926801	NA	-1.51815577905907	0.709674074138732	NA	-1.9124923473232	-0.92491049978903	0.606061726253215	NA	0.425559602374977	1.30250059915405	0.804440480464568	0.323115472890879	-2.05367978426245	0.315775178044862	-1.09598234975609	NA	NA	-2.08896848683431	0.0783458171878361	NA
NA	-1.85770586553823	1.10313638826103	NA	2.43312530985772	0.149241590721291	-0.930873664820556	0.943920104174732	0.95257089208775	0.719608325002534	0.672319374171074	-0.451760062483026	NA	1.09859871609417	NA	-1.08591304008721	-0.986828657843134	-0.455548185613949	NA	NA	-1.3979988383075	NA	-0.504231098159682	1.08327351470516	0.772379626701898	NA	-0.438119974753791	NA	-1.27768964814636	NA	-0.526315136881071	-0.286594555292903	0.738591295402888	-0.360015503123615	NA	NA	-1.45495425397104
-0.420472624093562	0.149890356143236	NA	0.657214649713282	0.283556519776143	-0.563432056660736	NA	NA	NA	1.33283114514285	0.489473653889069	NA	0.298156534645069	NA	1.15665689463074	0.766164683235305	1.32435156731145	NA	0.792882139384672	0.579919792119408	NA	0.145502168455658	-0.342445019461326	0.907543314050355	NA	0.90731668001531	1.33611387224933	0.759555934943848	-0.260900707296639	-1.49871199927221	0.52305680861745	1.23340306669628	NA	NA	1.60595408163908	-1.89099265703182	NA
-0.370874808795054	0.722956324769247	NA	0.20385880904237	-2.26884863680841	-1.23048089745615	NA	NA	NA	0.336350020896458	1.04387345465033	NA	-1.1277276314404	NA	1.08219969133424	-1.09543538438829	0.987608971120963	NA	-1.90728325088206	1.79576467918058	NA	-0.0720451260853308	0.821365631602362	-0.549212162499084	NA	0.67664150089344	-0.167391810846156	-1.20464132607731	-1.11757389754464	0.00662853823871182	-0.058618295433474	0.0863714570625855	NA	NA	-0.1307013878499	0.285346584790253	NA
